,Unnamed: 0,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
516,516,KBJA///KOWlnaDtkyadCydREXHs=,2023-02-16,properties/311983201,2023-11-17 15:54:47.212000 UTC,252,0,0,1,189,76.86377443660781,262,295,0,212
517,517,DPOH+ec20hgnI/Pj/OX7UoZmtKk=,2023-02-21,properties/311983201,2023-11-17 15:54:42.311000 UTC,147,0,0,0,152,93.7716761581146,202,378,0,260
518,518,urCpkqqakOHduwHpWGXdcw0Ybe8=,2023-02-22,properties/311983201,2023-11-17 15:54:42.311000 UTC,206,0,0,0,145,101.9482683722916,183,377,0,301
519,519,4h276WcLjiBIfD30DOmhQdcXzVQ=,2023-02-25,properties/311983201,2023-11-17 15:54:42.312000 UTC,214,0,0,1,178,97.62741254765882,134,350,1,280
520,520,0pbusFWfC7Z0OPhXS/+0xsp0iQs=,2023-03-04,properties/311983201,2023-11-17 15:54:42.313000 UTC,317,0,0,1,163,172.93531128456567,138,323,0,195
521,521,HDOKxwSEcRa8z2XSTJIIJrB+Wrs=,2023-03-15,properties/311983201,2023-11-17 15:54:42.311000 UTC,246,0,0,1,142,73.76998305044621,235,337,1,227
522,522,9zTEH1kDjwqg4K1HO3SvooiuQ6k=,2023-03-24,properties/311983201,2023-11-17 15:54:39.311000 UTC,233,0,0,1,166,75.75820496378415,181,298,0,164
523,523,m/veq4JQojxEXxE2Yv40eNDFug0=,2023-03-31,properties/311983201,2023-11-17 15:54:39.311000 UTC,274,0,0,0,100,134.19152713930217,148,286,0,180
524,524,8+Y9T+/J5YR9JUT7Xn0uqHXxviQ=,2023-04-03,properties/311983201,2023-11-17 15:54:39.311000 UTC,142,0,0,1,124,213.89253615466902,120,324,0,213
525,525,93uU3lhJ/Dqar3xIneSCkoLeoYE=,2023-04-07,properties/311983201,2023-11-17 15:54:39.312000 UTC,156,0,0,0,143,322.09649137644413,165,270,0,219
526,526,G8PI/wKI4KfY+90/5CkIeWUG7YI=,2023-04-11,properties/311983201,2023-11-17 15:54:39.312000 UTC,238,0,0,0,103,153.8672636406496,139,200,1,161
527,527,CHhNY9GH+XlxjVw7Nwhf/9GPPAM=,2023-04-13,properties/311983201,2023-11-17 15:54:39.312000 UTC,215,0,0,1,124,90.45146802747668,109,271,0,208
528,528,Ytp+d4TiYGL/8SeN6Kk+7Qx7lo0=,2023-04-14,properties/311983201,2023-11-17 15:54:39.313000 UTC,186,0,0,1,124,116.8929000609574,117,204,0,166
529,529,bNpgla83/IaXxMPDfGoOTm6Yo8g=,2023-04-15,properties/311983201,2023-11-17 15:54:39.312000 UTC,236,0,0,1,110,0.0,158,184,0,156
530,530,K9oP7kM5+bUj5b7Y6VQ0xek9gpY=,2023-04-20,properties/311983201,2023-11-17 15:54:39.313000 UTC,73,0,0,0,86,91.90222374982729,121,133,1,105
531,531,UXGMacl26HIS888CxEWdSjX0aNo=,2023-04-22,properties/311983201,2023-11-17 15:54:34.834000 UTC,109,0,0,0,109,78.21235999137568,143,168,0,143
532,532,QaTT+LOekTSX8irgnFYXsDWLEOU=,2023-04-26,properties/311983201,2023-11-17 15:54:34.833000 UTC,191,0,0,0,197,129.30963487418447,148,249,0,190
533,533,A2VkwAmjzio+yTVgCB4CMsxapn4=,2023-05-10,properties/311983201,2023-11-17 15:54:34.836000 UTC,102,0,0,1,96,99.00577597894265,108,121,1,127
534,534,G4Gr3yTiBCA8uTOn9On13ucXtg4=,2023-05-11,properties/311983201,2023-11-17 15:54:34.834000 UTC,177,0,0,0,101,76.04123652852213,90,189,0,155
535,535,izcnY28VRGitN7ssxna9PtjK2eo=,2023-05-13,properties/311983201,2023-11-17 15:54:34.836000 UTC,54,0,0,0,75,324.9200393306541,89,141,0,133
536,536,CXhXNa8TSTx4ZM/AJ4ijDO9s4wA=,2023-05-15,properties/311983201,2023-11-17 15:54:34.834000 UTC,143,0,0,0,156,90.69210036701158,110,190,0,110
537,537,zdff2eqfNeLRxf8MFbGFNsKWhNY=,2023-05-16,properties/311983201,2023-11-17 15:54:34.835000 UTC,110,0,0,1,97,72.20678572776792,131,133,0,129
538,538,easbni8qUCsMhz2qg1PpW2UNUXo=,2023-05-27,properties/311983201,2023-11-17 15:54:26.878000 UTC,152,0,0,1,104,129.4093142244026,104,165,0,134
539,539,0Niv/Xt1YbuPpvGAoLyHSYnD3Bk=,2023-06-13,properties/311983201,2023-11-17 15:54:26.874000 UTC,241,0,0,0,133,251.07376922278684,193,237,0,274
540,540,AgHy2V3x5RLQt7ATk+uVDEw5+zQ=,2023-06-15,properties/311983201,2023-11-17 15:54:26.877000 UTC,103,0,0,0,128,155.32872086802763,145,170,0,203
541,541,gPIFFwe5dpu1TBRvIosoUE6ViEc=,2023-06-16,properties/311983201,2023-11-17 15:54:26.877000 UTC,151,0,0,1,99,158.33568000098444,144,167,0,154
542,542,xr2GcLbTj9GPGIHyyke6sUxIFjc=,2023-06-19,properties/311983201,2023-11-17 15:54:26.878000 UTC,132,0,0,0,98,0.0,102,162,0,125
543,543,BW3bcatokwWsA4UqrIXLQpETuOA=,2023-06-20,properties/311983201,2023-11-17 15:54:27.675000 UTC,118,0,0,0,83,102.48249706539781,122,147,1,189
544,544,5bu4JmSaetJ3GDPUGhaYaVA+LDg=,2023-06-23,properties/311983201,2023-11-17 15:54:21.094000 UTC,99,0,0,0,104,313.9918931352238,98,156,0,181
545,545,QwWR+3P1YVztpTi819GsWl8p4Hs=,2023-07-01,properties/311983201,2023-11-17 15:54:21.104000 UTC,52,0,0,1,61,71.81843276479599,46,91,0,74
546,546,A2VkwAmjzio+yTVgCB4CMsxapn4=,2023-05-10,properties/374182661,2023-11-17 15:54:34.647000 UTC,152,10,0,0,71,172.8188357515924,112,98,1,122
547,547,CXhXNa8TSTx4ZM/AJ4ijDO9s4wA=,2023-05-15,properties/374182661,2023-11-17 15:54:34.649000 UTC,78,6,0,1,32,419.34011889197336,57,69,0,78
548,548,1mkQpQQBGRO3KM5wL6xGjc7mhd4=,2023-06-18,properties/374182661,2023-11-17 15:54:30.851000 UTC,80,2,0,0,41,303.1325966913813,97,124,0,77
549,549,klpMoer4wn6rRuVBDhCwrdEnQi8=,2023-07-13,properties/374182661,2023-11-17 15:54:20.928000 UTC,65,0,0,1,37,90.1019924581068,50,58,0,48
550,550,2QUSJo+r2tz9X9MRCkezzpQZ8uw=,2023-09-13,properties/374182661,2023-11-17 15:54:09.238000 UTC,342,3,0,1,163,257.66006260217415,360,283,0,343
551,551,gAPiV97pDCW/DQ1wWmuPy7/gS2A=,2023-04-19,properties/368744614,2023-11-17 15:54:38.235000 UTC,41,4,0,0,32,3965.1039445608108,38,63,1,59
552,552,hprC066sFwk69KtLvZKj4FLSj3s=,2023-05-20,properties/368744614,2023-11-17 15:54:34.890000 UTC,370,13,0,0,435,1787.4829545469663,624,782,0,697
553,553,f4J6rPHas99i8qJ+f1PN8YNQE9k=,2022-04-04,properties/309559498,2023-11-17 15:55:24.833000 UTC,121,0,0,1,72,492.8093817374395,143,199,0,125
554,554,6JM3FV6ACQzajYvz9camLLXbPJE=,2022-04-19,properties/309559498,2023-11-17 15:55:24.833000 UTC,365,0,0,0,275,200.27508380186018,400,463,1,273
555,555,wKK9EDtz5iUFHc0WsXl5OMleuOY=,2022-04-26,properties/309559498,2023-11-17 15:55:24.833000 UTC,290,0,0,1,156,474.9239102630588,270,296,1,263
556,556,Ue0xGoPr7ozDv27qsNvjwyg/IpU=,2022-04-30,properties/309559498,2023-11-17 15:55:21.485000 UTC,81,0,0,1,60,271.3677880094098,88,162,0,135
557,557,vYGmLeO7djP3SZQATmZk0QE6Cvg=,2022-05-03,properties/309559498,2023-11-17 15:55:21.485000 UTC,124,0,0,1,44,280.53947795414837,97,158,0,145
558,558,AAFYk2mfusizjDaSwiEudQ0Erfk=,2022-05-08,properties/309559498,2023-11-17 15:55:21.485000 UTC,159,0,0,0,88,248.33438254191148,153,205,0,244
559,559,//0T//rmGy3MEQ34ecsx6PE7p6M=,2022-05-10,properties/309559498,2023-11-17 15:55:21.485000 UTC,263,0,0,0,155,169.87829116448935,215,261,0,264
560,560,eksOxmBQfRlooeu/UnoLT3RO4MM=,2022-05-22,properties/309559498,2023-11-17 15:55:21.484000 UTC,554,0,0,1,319,307.03711864782827,285,627,0,357
561,561,cDrwhKBolOGi3jQLkZXRy8r8xBE=,2022-05-25,properties/309559498,2023-11-17 15:55:21.484000 UTC,476,0,0,0,360,318.417950398733,276,748,0,478
562,562,0HUiL3cl45ByOrfjBIvBfnQ7mDM=,2022-06-08,properties/309559498,2023-11-17 15:55:18.787000 UTC,417,0,0,0,383,154.07095861146507,334,487,0,629
563,563,UL48KdHR37HT3DKHQN6kHd54RvI=,2022-06-13,properties/309559498,2023-11-17 15:55:18.787000 UTC,259,0,0,0,128,177.2914263923304,262,293,0,348
564,564,aNKsth/QFj/6xbx6vDa50m+L4/c=,2022-06-19,properties/309559498,2023-11-17 15:55:18.787000 UTC,487,0,0,0,202,115.37779295913926,334,361,0,424
565,565,kD75xTcofHd15NpCrchb784f4j0=,2022-06-23,properties/309559498,2023-11-17 15:55:18.787000 UTC,422,0,0,1,234,480.7162864862979,265,530,0,329
566,566,xi4rmeFwHqeHr8VfBKuEN8zmi6M=,2022-06-26,properties/309559498,2023-11-17 15:55:14.264000 UTC,510,0,0,0,314,181.52982764880892,227,399,0,321
567,567,3cWxj+xlW3ajptX27dq7ssI4UJg=,2022-06-28,properties/309559498,2023-11-17 15:55:14.265000 UTC,292,0,0,0,185,23.398750698087337,215,290,0,439
568,568,KYPXR0+sDZlOysXKnF+y2A9kCmM=,2022-06-30,properties/309559498,2023-11-17 15:55:14.266000 UTC,404,0,0,0,219,119.43410502994803,185,288,1,300
569,569,jW3Q9WBtB1npcqGjDMba+R9a3Tc=,2022-07-04,properties/309559498,2023-11-17 15:55:14.265000 UTC,231,0,0,1,193,110.74909054780255,279,366,0,278
570,570,4ENgWah/M9WBFZY9EIfI+R0z86E=,2022-07-09,properties/309559498,2023-11-17 15:55:14.265000 UTC,328,0,0,1,166,181.60729638630312,205,403,1,432
571,571,x/t9yIYdf1VzcaL0U/pOu/Q1FRs=,2022-07-13,properties/309559498,2023-11-17 15:55:14.266000 UTC,196,0,0,0,214,781.2828148131654,205,450,1,324
572,572,AoYNVXww3ha7N5Hmd8I3j39Ojuk=,2022-07-16,properties/309559498,2023-11-17 15:55:14.266000 UTC,298,0,0,0,209,87.15827220346834,254,365,0,266
573,573,uUkp0jxg+WTGm4YJb3e5RdKhPGo=,2022-07-18,properties/309559498,2023-11-17 15:55:14.266000 UTC,276,0,0,0,174,154.26030822581896,187,222,0,265
574,574,TavkYDMkxsVlObBD99s3n3IXvBo=,2022-07-19,properties/309559498,2023-11-17 15:55:14.266000 UTC,153,0,0,0,149,237.69831745937552,149,318,0,243
575,575,d2IXMEUvqsqqrGH/J6T82mchFX8=,2022-07-20,properties/309559498,2023-11-17 15:55:14.266000 UTC,316,0,0,1,190,98.25443865703326,197,337,0,292
576,576,1bfMj7l0+AqTrczqelaorZFIPUc=,2022-07-27,properties/309559498,2023-11-17 15:55:11.573000 UTC,467,0,0,0,194,153.18488935955094,222,410,0,242
577,577,muj5eCGY2kIdmx6P34dMs53wXfE=,2022-08-02,properties/309559498,2023-11-17 15:55:11.574000 UTC,299,0,0,1,178,122.93341284482288,187,346,0,206
578,578,HyOu6qAcdjgU3OqBKP1qz1/QFjI=,2022-08-03,properties/309559498,2023-11-17 15:55:11.574000 UTC,205,0,0,0,153,184.6123379672563,141,313,0,262
579,579,Hl9cSQrLsWN//zIKAY85KTv2t4E=,2022-08-05,properties/309559498,2023-11-17 15:55:11.574000 UTC,158,0,0,0,165,211.626990870609,143,184,1,205
580,580,mud1JNHayIJlQUuJXOMZUYag7WI=,2022-08-09,properties/309559498,2023-11-17 15:55:11.573000 UTC,264,0,0,0,250,196.02154016275924,170,344,0,302
581,581,h2m5IIXEhI554xjscwZWIosJFzk=,2022-08-10,properties/309559498,2023-11-17 15:55:11.573000 UTC,231,0,0,0,203,480.1562867776806,220,401,0,323
582,582,74l8sIOIZYFNHLB0Oi9sw399els=,2022-08-18,properties/309559498,2023-11-17 15:55:11.574000 UTC,180,0,0,0,221,202.1106877181935,166,316,0,262
583,583,Mq7BltYg93/e1WWnXU9WAIshlP8=,2022-08-20,properties/309559498,2023-11-17 15:55:11.574000 UTC,142,0,0,0,179,117.46593742569846,157,250,0,240
584,584,T/zX82rqeLhTdRWTYSIaWJoFSAc=,2022-08-25,properties/309559498,2023-11-17 15:55:07.420000 UTC,393,0,0,0,176,120.52433512098159,308,296,0,300
585,585,NVbcaHGudehqXu1UYPs+ZO7l3FE=,2022-09-04,properties/309559498,2023-11-17 15:55:07.420000 UTC,467,0,0,0,188,467.91689155744353,309,267,0,362
586,586,JrOP5olyJmo56Sx16f2B2e8ljHk=,2022-09-05,properties/309559498,2023-11-17 15:55:07.420000 UTC,376,0,0,1,185,295.51128850571826,271,253,0,302
587,587,1czKEOtq9/njBTuTEFK3YF/6ncA=,2022-09-07,properties/309559498,2023-11-17 15:55:07.420000 UTC,392,0,0,0,224,477.96774966899744,254,442,1,414
588,588,No+Oi6g3CvcKo2ESrUZkKP5L3tg=,2022-09-10,properties/309559498,2023-11-17 15:55:07.419000 UTC,386,0,0,0,198,115.03443856722227,351,560,0,412
589,589,uKDTlDMcQQppAJnf/RiRMvBaKvA=,2022-09-21,properties/309559498,2023-11-17 15:55:07.421000 UTC,263,0,0,0,192,253.66497657726063,180,267,1,334
590,590,PPgujArbcNawiVKkkl3jeTyppIA=,2022-09-25,properties/309559498,2023-11-17 15:55:03.756000 UTC,255,0,0,0,200,96.83090351470136,231,303,0,197
591,591,XpSFdqHNQg+rCdBGEyOAtPQ98gw=,2022-09-27,properties/309559498,2023-11-17 15:55:03.756000 UTC,385,0,0,0,240,121.37027675085375,316,348,1,323
592,592,DErqt+XtRN6im9CjYTv4NR5pVXQ=,2022-09-28,properties/309559498,2023-11-17 15:55:03.756000 UTC,231,0,0,0,275,956.7085730494623,284,407,0,418
593,593,4osmGo+mT7+nJoZ50usgj65hRjQ=,2022-10-04,properties/309559498,2023-11-17 15:55:03.754000 UTC,1012,0,0,0,548,264.5012298656447,1404,2022,0,1704
594,594,dHgh1ejz6VGt7P+F5VDMEBEG2cM=,2022-10-08,properties/309559498,2023-11-17 15:55:03.756000 UTC,811,0,0,0,267,221.29658928963457,630,660,1,586
595,595,DfniwFCl1cncAKWwwhLicEG+HZ4=,2022-10-13,properties/309559498,2023-11-17 15:55:03.755000 UTC,731,0,0,0,431,131.664631535892,790,1316,0,988
596,596,BwfScUtkhMYSUrsk2QS6g/79aQU=,2022-10-14,properties/309559498,2023-11-17 15:55:03.756000 UTC,367,0,0,1,322,140.88738180797975,428,594,0,659
597,597,DziVHeJnaeDNWLAqo0osxrq3s/Q=,2022-10-16,properties/309559498,2023-11-17 15:55:03.756000 UTC,957,0,0,0,309,90.16210088431652,570,677,1,863
598,598,3o0zGgQDNM94l3mx0mtp4adckJM=,2022-10-17,properties/309559498,2023-11-17 15:55:03.755000 UTC,384,0,0,1,448,211.25531524360233,698,739,1,512
599,599,VsfWqxPSZ75O1CuCnMOIxC3jUS0=,2022-10-19,properties/309559498,2023-11-17 15:55:03.756000 UTC,602,0,0,1,283,152.56392161429392,455,637,0,577
600,600,Bt8CFEuNId/fMvbvSSkvfLcvMMk=,2022-10-20,properties/309559498,2023-11-17 15:55:03.755000 UTC,712,0,0,0,327,119.01692755277944,563,586,0,835
601,601,HQHj6+9R/satBl8Mp4v9pf4VmXY=,2022-10-21,properties/309559498,2023-11-17 15:55:03.756000 UTC,713,0,0,0,228,91.73643958444667,363,680,1,385
602,602,7JHJUhv8l8aKCN1VF8PqA4y6sYk=,2022-10-25,properties/309559498,2023-11-17 15:54:59.827000 UTC,474,0,0,0,259,109.70995767840618,309,410,0,322
603,603,PA9Bv9CwWwKLrNpr05Pq9L7gbCw=,2022-10-26,properties/309559498,2023-11-17 15:54:59.826000 UTC,902,0,0,0,382,99.41558315160867,813,674,0,654
604,604,8A6q+yUxOujN+ZVlK8kgAJ58veA=,2022-10-28,properties/309559498,2023-11-17 15:54:59.826000 UTC,775,0,0,0,276,168.94633837479108,507,737,1,639
605,605,CZsYVika7A3IO7D7WeF00K7L6S0=,2022-11-01,properties/309559498,2023-11-17 15:54:59.827000 UTC,306,0,0,0,181,175.5945941214149,317,322,1,481
606,606,i8qbYxoOkOGrnKhMjECzY/c1QDk=,2022-11-02,properties/309559498,2023-11-17 15:54:59.827000 UTC,395,0,0,0,271,128.16688016543426,353,436,0,425
607,607,gaB3VLqaeeNFEMMx8I0yC20aYb4=,2022-11-15,properties/309559498,2023-11-17 15:54:59.827000 UTC,451,0,0,0,174,127.03227746250919,224,408,0,531
608,608,f6HjmvBoJUeDp9VWcDhHH+cRPE0=,2022-11-18,properties/309559498,2023-11-17 15:54:59.827000 UTC,464,0,0,1,195,11.138976996481913,309,463,1,426
609,609,cRrUjlgutllrkveE4PzLBiDDuGQ=,2022-11-19,properties/309559498,2023-11-17 15:54:59.827000 UTC,359,0,0,0,190,171.9539758770835,286,357,0,295
610,610,nZevIjdOEdimt7Fwyv00188IB4U=,2022-11-23,properties/309559498,2023-11-17 15:54:55.538000 UTC,420,0,0,0,175,179.09240009313567,371,529,0,501
611,611,4nximbw1b+n2I96P5bdgYtTfuxE=,2022-11-29,properties/309559498,2023-11-17 15:54:55.538000 UTC,465,0,0,1,330,12.000124836283605,334,528,0,389
612,612,T/cQObQaVxlqC/fkpwOqwPIKJ64=,2022-11-30,properties/309559498,2023-11-17 15:54:55.538000 UTC,524,0,0,0,163,143.90277240818708,413,375,0,564
613,613,ByZYf63yuNhNLj5t4tb4epCFREM=,2022-12-04,properties/309559498,2023-11-17 15:54:55.538000 UTC,470,0,0,1,201,205.84772758764663,255,526,0,328
614,614,HkwEEfBN5SQcPtmmQxrrVPJAgP0=,2022-12-06,properties/309559498,2023-11-17 15:54:55.537000 UTC,449,0,0,0,308,125.18005661756612,409,855,0,514
615,615,buaTFfBSLMdHYSrMf0oTma4YTK8=,2022-12-08,properties/309559498,2023-11-17 15:54:55.538000 UTC,401,0,0,0,240,569.0507544360407,463,451,0,461
616,616,UP9GfhB6wwxGphoZILs1ARbcvog=,2022-12-12,properties/309559498,2023-11-17 15:54:55.538000 UTC,342,0,0,0,267,141.41135395426943,322,628,0,432
617,617,s3ai603YbwmFWY8Z0O+7rt1fdNM=,2022-12-17,properties/309559498,2023-11-17 15:54:55.538000 UTC,424,0,0,0,221,190.22642868993577,346,428,1,556
618,618,ACVhXgYlcUlnBYSZ2RFEb05+qg8=,2022-12-18,properties/309559498,2023-11-17 15:54:55.538000 UTC,514,0,0,0,178,0.0,426,488,0,507
619,619,XunCsB9VvJeQtqgFqaF1mngzklU=,2022-12-26,properties/309559498,2023-11-17 15:54:51.629000 UTC,410,0,0,0,218,124.90089830941062,405,709,0,411
620,620,xvg0PD3SwVKFkUc90IL9cTRfLtI=,2022-12-27,properties/309559498,2023-11-17 15:54:51.629000 UTC,407,0,0,0,184,0.0,418,373,0,428
621,621,q7LJih/b0gdgComVcPEIHR1Y9bU=,2022-12-28,properties/309559498,2023-11-17 15:54:51.629000 UTC,422,0,0,1,335,0.0,376,645,0,685
622,622,O9KsWrmeveRkfgDFGcCz73coI3Q=,2022-12-29,properties/309559498,2023-11-17 15:54:51.629000 UTC,908,0,0,0,316,259.7804184634283,501,749,0,555
623,623,YtjIL0OHGEnx5pdBP0Uiu8kg3lM=,2022-12-30,properties/309559498,2023-11-17 15:54:51.629000 UTC,438,0,0,0,256,116.00560898616038,297,452,1,343
624,624,vsNQF1wmIter44qnxTgJUHyqF1w=,2023-01-02,properties/309559498,2023-11-17 15:54:51.630000 UTC,296,0,0,0,215,234.9149560822614,235,296,0,303
625,625,pTTPhG4+DSAciATHLkZmtGzUuew=,2023-01-04,properties/309559498,2023-11-17 15:54:51.630000 UTC,332,0,0,0,306,310.46799891537415,382,506,0,468
626,626,s/Dw0e64U0R+YpQA2PVHABVqRHo=,2023-01-06,properties/309559498,2023-11-17 15:54:51.629000 UTC,1175,0,0,0,292,101.99132807889647,862,806,1,601
627,627,dqqB+7q8hN5QfHZQZN98TH757BY=,2023-01-08,properties/309559498,2023-11-17 15:54:51.628000 UTC,1724,0,0,1,1141,80.67815073080894,2735,3321,0,3152
628,628,9RxwuANKPvTWYIxnOvCSkpHW7Tc=,2023-01-09,properties/309559498,2023-11-17 15:54:51.628000 UTC,2140,0,0,0,822,112.34707857154699,2659,2778,1,2072
629,629,rHbpXcmIykt29tdYewTPERQcvjg=,2023-01-10,properties/309559498,2023-11-17 15:54:51.628000 UTC,1257,0,0,0,688,0.0,1860,2251,0,2686
630,630,CcAEBxCpzsI+Kb4lgXuNyEy5Erw=,2023-01-14,properties/309559498,2023-11-17 15:54:51.628000 UTC,1619,0,0,0,668,362.3640650812271,1333,1416,1,1788
631,631,qDfTQZk2eWRsXnsC5ojl64D6uO0=,2023-01-15,properties/309559498,2023-11-17 15:54:51.628000 UTC,1902,0,0,0,569,73.96546919864633,1457,2196,0,1611
632,632,KvoeLJZM2Vry+RUkrF50EWY3uHs=,2023-01-19,properties/309559498,2023-11-17 15:54:51.629000 UTC,1195,0,0,1,461,233.7149490773921,1366,1537,1,1190
633,633,ycLBJnjT2pWX0vr14iAEKJAFxgw=,2023-01-26,properties/309559498,2023-11-17 15:54:47.645000 UTC,726,0,0,0,327,146.02663786652852,863,888,0,1073
634,634,xKUCLEMLiL/7obXVq7EbBjGhYIM=,2023-01-28,properties/309559498,2023-11-17 15:54:47.646000 UTC,177,0,0,0,125,1338.8622630047448,221,226,0,209
635,635,LlalSNILvhzZyoTHgJ03S3YrtDk=,2023-01-29,properties/309559498,2023-11-17 15:54:47.647000 UTC,248,0,0,0,170,177.01569673521035,163,193,0,195
636,636,7VWBKJnVqK5Psqw1e3+WhYwEWxk=,2023-02-03,properties/309559498,2023-11-17 15:54:47.645000 UTC,461,0,0,0,287,303.2145516499348,410,470,0,404
637,637,tqzGUsaJbvHJpzXe5g7HwY22Dec=,2023-02-18,properties/309559498,2023-11-17 15:54:47.645000 UTC,294,0,0,0,225,134.27214918058567,332,498,0,490
638,638,Os/ci43Sg7AaW5AXlbA/oDIIhcI=,2023-02-19,properties/309559498,2023-11-17 15:54:47.645000 UTC,409,0,0,1,358,167.78913955475016,347,684,1,599
639,639,urCpkqqakOHduwHpWGXdcw0Ybe8=,2023-02-22,properties/309559498,2023-11-17 15:54:43.461000 UTC,368,0,0,0,279,188.16770690148462,404,528,0,756
640,640,0lmqYwLaLkMtdBDPKQ3J2CNyIQ8=,2023-02-28,properties/309559498,2023-11-17 15:54:43.462000 UTC,545,0,0,0,245,0.0,385,673,0,364
641,641,iCiCj9mWMU+Hc9tgb9RpchjHjjM=,2023-03-03,properties/309559498,2023-11-17 15:54:43.462000 UTC,421,0,0,0,361,80.53289564265802,364,518,0,561
642,642,sXOfzdr6jYrHTR2XoPEHdQQoBCM=,2023-03-11,properties/309559498,2023-11-17 15:54:43.462000 UTC,485,0,0,1,264,108.64708042220515,417,526,0,458
643,643,00NvDL+XOQI684l1Uwsv6SEBpIg=,2023-03-13,properties/309559498,2023-11-17 15:54:43.463000 UTC,261,0,0,0,209,246.6079583865687,320,454,1,364
644,644,HDOKxwSEcRa8z2XSTJIIJrB+Wrs=,2023-03-15,properties/309559498,2023-11-17 15:54:43.461000 UTC,556,0,0,0,319,176.9579956600675,655,945,0,703
645,645,rMWdEkxGQiDr2QXbatg5qz61tHM=,2023-03-23,properties/309559498,2023-11-17 15:54:39.492000 UTC,685,0,0,1,486,99.20692796733464,888,1100,0,1015
646,646,9zTEH1kDjwqg4K1HO3SvooiuQ6k=,2023-03-24,properties/309559498,2023-11-17 15:54:39.493000 UTC,604,0,0,0,263,417.77141990226244,412,484,0,580
647,647,K0Uv1l1oKPYBlgxUixoLnkgr/lQ=,2023-03-26,properties/309559498,2023-11-17 15:54:39.493000 UTC,803,0,0,0,220,0.0,603,602,1,468
648,648,/PrYBchg1PuypXjij46J6OCNvcs=,2023-03-27,properties/309559498,2023-11-17 15:54:39.492000 UTC,940,0,0,0,339,170.17646913251548,565,755,0,798
649,649,inKJkENxfkMUfLQfXq0p1XWQqz8=,2023-03-28,properties/309559498,2023-11-17 15:54:39.493000 UTC,533,0,0,1,264,245.84427688574152,424,655,1,469
650,650,/pmly78pEfnf4XaMnPUWkrk88Z8=,2023-04-08,properties/309559498,2023-11-17 15:54:39.494000 UTC,381,0,0,1,217,206.4099852046708,323,404,0,391
651,651,2rfd5cjcrd7eT528DEBFVsY5SjE=,2023-04-09,properties/309559498,2023-11-17 15:54:39.494000 UTC,396,0,0,1,272,139.79391709105354,404,510,0,399
652,652,QaTT+LOekTSX8irgnFYXsDWLEOU=,2023-04-26,properties/309559498,2023-11-17 15:54:34.142000 UTC,782,0,0,0,292,208.96594094956956,371,580,1,533
653,653,wo5ra0xSQuvEizN8LqKc2YQcqPI=,2023-04-28,properties/309559498,2023-11-17 15:54:34.132000 UTC,438,0,0,0,330,114.06466507125701,631,479,0,570
654,654,oiU8hqZyi0bz1/L/8QVRHnf5W3Q=,2023-04-29,properties/309559498,2023-11-17 15:54:34.131000 UTC,529,0,0,0,234,93.04242063774957,482,1009,0,891
655,655,MenHQeSEanICCEbKaqAeZ0fPItw=,2023-05-05,properties/309559498,2023-11-17 15:54:34.129000 UTC,955,0,0,0,279,200.6935369420547,807,1000,0,740
656,656,MXtZqeli0P9+eEQFtPPssZG0X4s=,2023-05-08,properties/309559498,2023-11-17 15:54:34.130000 UTC,803,0,0,0,272,120.55998944926,599,701,1,782
657,657,yM9VNd2ycmsoybSXz54lS3kxWIk=,2023-05-30,properties/309559498,2023-11-17 15:54:27.122000 UTC,592,0,0,0,330,64.82337000591855,629,948,0,715
658,658,xhmwbMm3YI0PYcXlp8erdutIm7Q=,2023-06-01,properties/309559498,2023-11-17 15:54:27.117000 UTC,940,0,0,1,377,263.91798831743785,947,1064,0,926
659,659,xMvKXkmaosjiw6WWaj/ao4feYDU=,2023-06-03,properties/309559498,2023-11-17 15:54:27.117000 UTC,729,0,0,0,346,226.0716852032263,765,942,0,1171
660,660,HuWepKHQ7Zs+kYvzlNVGW74HQjM=,2023-06-04,properties/309559498,2023-11-17 15:54:27.117000 UTC,1056,0,0,0,339,0.0,552,1025,0,689
661,661,Td8LKOLwKhx2zGDuG6S4GBJ6fsA=,2023-06-09,properties/309559498,2023-11-17 15:54:27.118000 UTC,865,0,0,1,312,187.44597064004597,591,1144,0,843
662,662,WRBBRSYyi4sumIuetDtLnHAV4Cc=,2023-06-10,properties/309559498,2023-11-17 15:54:27.120000 UTC,553,0,0,0,273,147.66774882563553,720,843,0,740
663,663,LPKcQvyn9KCCVQmM5ncLIdh5arU=,2023-06-14,properties/309559498,2023-11-17 15:54:27.125000 UTC,642,0,0,1,379,95.97428174242225,469,613,0,671
664,664,Svy66gVPvSA8AqzoAUSXdrkJK2M=,2023-06-17,properties/309559498,2023-11-17 15:54:27.124000 UTC,562,0,0,1,295,150.51245594788736,485,631,0,597
665,665,1mkQpQQBGRO3KM5wL6xGjc7mhd4=,2023-06-18,properties/309559498,2023-11-17 15:54:27.121000 UTC,627,0,0,0,251,114.61575513105508,600,672,1,772
666,666,xr2GcLbTj9GPGIHyyke6sUxIFjc=,2023-06-19,properties/309559498,2023-11-17 15:54:27.126000 UTC,355,0,0,0,233,118.10468965710257,526,685,1,744
